"","V1","V2"
"782",397315.796061225,4914137.33849426
"783",376712.292920087,4936250.30938874
"784",341194.795758295,4910104.24322682
"785",419462.249323616,4953610.03291491
"786",411057.863722199,4929847.56631499
"787",411155.134006949,4952921.17552802
"788",388945.71905889,4960661.9719677
"789",343417.125061091,4945440.64511836
"790",361980.973453162,4919242.75701248
"791",344807.551883101,4929512.13301261
"792",428211.892189069,4912782.85895483
"793",425768.652080299,4960239.71792232
"794",422641.983076246,4900463.00514179
"795",431450.908297378,4926915.07880675
"796",395012.565206588,4958946.34443411
"797",374430.489532922,4947412.10569064
"798",369460.591036507,4945922.44734134
"799",370467.814710136,4912973.42432856
"800",376849.497035033,4901467.69373351
"801",422376.950349781,4918655.93829589
"802",381691.741584164,4904319.27547506
"803",409923.634398494,4901578.44557852
"804",366689.52703934,4927900.55241695
"805",416426.988387192,4921679.25803243
"806",400221.699743704,4921286.35507767
"807",398757.200321195,4900535.88081969
"808",375125.45532676,4911306.98740035
"809",378572.725372462,4906234.81049632
"810",434531.487029739,4943151.18362289
"811",418029.255431943,4947793.81120704
"812",422091.22784067,4936252.4154857
"813",425682.571447904,4942149.08207632
"814",373819.073947138,4932133.82230883
"815",389296.726644502,4951792.79502892
"816",427712.112859058,4916214.10242961
"817",426456.098052524,4917481.0023008
"818",434972.264693024,4918699.46014414
"819",404556.188961423,4937180.13946295
"820",380325.154739952,4947419.535174
"821",347249.772205656,4912188.96064146
"822",356089.78719747,4938263.22167726
"823",425211.389548289,4926737.19479615
"824",359858.117302464,4928614.51174604
"825",405561.425557497,4955828.12006704
"826",365397.911950095,4944424.46473617
"827",414027.092231314,4913410.08775301
"828",398439.995611944,4927026.11846218
"829",415865.852152836,4950078.52852115
"830",438140.667534557,4950399.23207593
"831",414946.621402617,4961396.68046233
"832",391849.504595127,4941804.7877969
"833",418618.718184155,4909256.06269483
"834",385782.489015713,4949356.65499617
"835",420363.616958157,4940815.54426125
"836",425853.573838407,4934353.96865999
"837",422637.795730595,4939479.86736961
"838",421676.928412743,4931288.96558873
"839",403542.841607067,4958520.34224379
"840",412065.541909676,4955284.20612892
"841",351378.03678119,4930504.6554896
"842",383291.934825037,4928246.74240997
"843",432072.595195772,4934766.35923269
"844",413067.914482611,4908793.59665891
"845",383463.506619751,4953774.5371359
"846",423133.681852837,4920771.42208864
"847",427504.689981168,4948851.323279
"848",429765.780909196,4945982.74821462
"849",401674.811209041,4929417.61284781
"850",364433.46806093,4898436.81522466
"851",369888.79200867,4917878.03148881
"852",368274.361287147,4911156.2186713
"853",372691.755793619,4935206.862902
"854",415355.119033755,4947121.7683687
"855",381494.706223059,4897041.0643689
"856",380503.551057616,4938945.45997137
"857",420395.98331903,4956937.29014603
"858",409650.901872845,4912866.82567334
"859",378548.697473036,4912857.75864747
"860",384567.136676682,4934678.13909239
"861",400419.1515354,4912487.67579017
"862",387107.120944571,4954379.28594381
"863",372289.562509244,4927189.41690768
"864",349753.222622567,4903458.39445378
"865",417556.821619969,4903111.99554602
"866",387166.695901236,4935247.94708414
"867",440428.8600971,4959607.47535663
"868",419354.726613648,4992384.16537014
"869",431850.252244058,4965622.90817004
"870",420769.816985653,4994433.77970843
"871",436418.557303229,4973635.53416967
"872",442050.795689432,4970145.56332483
"873",428500.631489705,4973015.30408773
"874",447101.31772775,4964792.04917441
"875",417489.079890187,4994783.81662877
"876",456291.730365831,4960497.94730821
"877",443962.134867132,4945204.98835559
"878",417582.950995406,4984194.47171985
"879",447438.728194911,4953735.99537104
"880",440985.493868192,4983540.83312042
"881",439452.675793099,4954940.76212639
"882",428060.867950204,4981549.71701289
"883",443186.030972959,4952291.14909051
"884",423268.883769854,4972096.1973166
"885",421966.779746289,4984161.08601702
"886",447629.869333238,4984778.93152296
"887",445448.872790981,4949003.50777619
"888",510015.315778665,5077448.72868265
"889",439073.254859931,5061578.71975506
"890",427137.130250623,5051480.21503292
"891",432630.580746073,5040294.32075938
"892",423543.905815663,5049261.88226818
"893",425791.044043377,5060423.9841253
"894",424883.471955354,5039699.477367
"895",442829.480703263,5046756.54150282
"896",428459.006724853,5054562.51513834
"897",429171.568348682,5055022.26323859
"898",421951.673615158,5043768.12403433
"899",431592.430247787,5043128.16646635
"900",433044.609122261,5066048.86395723
"901",437589.374560332,5051498.56032428
"902",440848.165536109,5040934.17236392
"903",430328.129149732,5028059.32364349
"904",427398.618510525,5036144.52472851
"905",434393.948551486,5062527.40984939
"906",436337.475208407,5044657.9760655
"907",441449.619166493,5058801.10458904
"908",440529.907234275,5053976.95706686
"909",414712.190054063,5043827.6042799
"910",430324.172685699,5030663.30589686
"911",428243.831544094,5042776.40434692
"912",440202.094241658,5038148.91432223
"913",417251.450733226,5046972.37900203
"914",422116.274676102,5035578.94814428
"915",434592.329247724,5037280.25030855
"916",440893.814368375,5046521.47497913
"917",436807.044300134,5053155.69269393
"918",425309.004603322,5051922.82672796
"919",421515.801397524,5041388.68413629
"920",437798.385932459,5039073.61451562
"921",417517.906322249,5048223.80608979
"922",417273.499761796,5044079.77443475
"923",423754.353550458,5043885.0793011
"924",421734.494300841,5046816.48278271
"925",429617.429082278,5051402.72060648
"926",432948.163569102,5048567.0500515
"927",418947.324721251,5060885.01546835
"928",421529.184168206,5048758.9680694
"929",425847.998439404,5042348.41944027
"930",433421.174665451,5060547.31337013
"931",423832.174165712,5050814.45133022
"932",438327.478185976,5058019.21053612
"933",429292.561424214,5048137.57046217
"934",427251.286121584,5030508.28475385
"935",419153.687351236,5058504.82331101
"936",424867.875074457,5054131.15143167
"937",418581.829348587,5040187.09695586
"938",432671.961492227,5033484.02357583
"939",428001.160440113,5040244.44810382
"940",418086.991722957,5049775.33266466
"941",443887.482730285,5055768.35288452
"942",435410.550201865,5052546.87059012
"943",426733.592063909,5054739.78689756
"944",430996.40824017,5048793.50528647
"945",425475.936216638,5050014.09701525
"946",417955.713728062,5038858.76236381
"947",432639.476439048,5046335.81583092
"948",428455.130513499,5058948.02481212
"949",425691.204215728,5062969.72311295
"950",430416.525942883,5055324.95973694
"951",431015.663104958,5038738.23154776
"952",430555.013384669,5045854.11060221
"953",443957.313578752,5052113.91050968
"954",437364.269236655,5035698.47847074
"955",425232.898850493,5030146.76853469
"956",425091.478927069,5033386.08088781
"957",422462.953244143,5037849.31916513
"958",428701.221797304,5049340.23270315
"959",438420.7251822,5046777.56107862
"960",422203.331924941,5056886.70975851
"963",527761.077839738,5082739.6626312
"964",532775.016180966,5066914.43262639
"965",525663.463616377,5072250.8048312
"966",532741.432832814,5083576.17427093
"967",524694.319375266,5066794.42035633
"968",524310.500166102,5064192.67770745
"969",538359.239869851,5088797.83225492
"970",523451.270310962,5098984.26332028
"971",522810.044751756,5071666.45160358
"972",534052.613604694,5066325.04733989
"973",388778.292267957,4852666.94801501
"974",416261.277691716,4871969.23075031
"975",409218.335039497,4858596.07877054
"976",396720.076229654,4866045.72346832
"977",401571.56327392,4859974.38032144
"978",429252.492874216,4864757.21327132
"979",417410.143708317,4874010.12232073
"980",419357.662722705,4869940.61344707
"981",418698.626736312,4867482.63923662
"982",413892.856014318,4857056.32394598
"983",415863.566088311,4858879.10194517
"984",404100.574080363,4884340.37020236
"985",415340.158242613,4856464.26214521
"986",422535.578473434,4867568.15296113
"987",424610.96433447,4864142.39885232
"988",425274.246182041,4862153.66150061
"989",424661.484004931,4867140.5160596
"990",388774.733049547,4857946.68429276
"991",413412.323395242,4862094.1323629
"992",419989.175475701,4861178.4049295
"993",390175.211415318,4861495.09291625
"994",416692.414763337,4868216.7428791
"995",401252.420396643,4882040.77233425
"996",403391.118223726,4870498.46124542
"997",404308.179295911,4878554.38089801
"998",381204.925872145,4858324.70703397
"999",396414.858335586,4851629.26471721
"1000",394131.023805528,4856841.71731786
"1001",411929.896096811,4859678.65854758
"1002",413120.839106668,4878002.70060306
"1003",392161.959611247,4867623.31970808
"1004",410901.203407195,4857115.58352918
"1005",419753.2307818,4865580.53456424
"1006",408709.695122123,4880930.70446954
"1007",412412.60244334,4865066.68856869
"1008",421283.275227574,4879633.85768416
"1009",408581.311852877,4874449.87225396
"1010",409438.145542958,4854819.66302232
"1011",386429.24874418,4863103.85635067
"1012",427722.154127268,4866041.13359105
"1013",391083.384748968,4853261.9311288
"1014",416626.668074708,4856720.8220251
"1015",400887.115825009,4854636.44142948
"1016",411634.300983423,4855014.01648151
"1017",395395.20709009,4853628.68541173
"1018",392133.931326203,4854313.04690052
"1019",406755.843294298,4858661.44794188
"1020",411805.065871045,4856284.18204262
"1021",397788.328054352,4874787.82398655
"1022",393443.728565231,4852637.69183996
"1023",391194.527684945,4850356.96721508
"1024",415025.462675779,4865911.48072147
"1025",384203.255355467,4853123.82299698
"1026",416481.119734527,4877956.52302757
"1027",426518.460259024,4869047.35498065
"1029",432734.545205314,4874201.3104586
"1030",434721.629451542,4879249.91728451
"1031",459605.70673061,4908881.87669672
"1032",457724.102366228,4912325.42823148
"1033",446858.39381053,4908069.33378265
"1034",351477.768658719,4951353.11984997
"1035",384782.543647383,4919111.95190104
"1036",360721.753220384,4909906.11232387
"1037",422707.543596381,4944393.05605781
"1038",417096.687587242,4931951.9839299
"1039",367105.540860673,4923774.63426155
"1040",347316.727859306,4934236.20422944
"1041",372345.557094379,4893272.76893861
"1042",371309.108914826,4949970.56255466
"1043",414399.259829295,4929075.56396993
"1044",386967.901485901,4961246.54832379
"1045",428785.552093383,4932760.82124559
"1046",396163.326158591,4933144.16091007
"1047",405246.179605861,4900590.61078886
"1048",402309.685924086,4903776.30834539
"1049",362434.648681273,4936275.36407475
"1050",372962.360658378,4910164.23308586
"1051",368138.572636946,4942438.68449824
"1052",419521.286210403,4894458.80467888
"1053",394281.564534737,4938112.06482483
"1054",430034.327854386,4929436.65972089
"1055",434488.053372497,4923330.17070406
"1056",429161.644765414,4960576.97298896
"1057",420258.78592696,4945616.56521594
"1058",423437.948938707,4954052.47884966
"1059",421594.964209734,4921340.67836183
"1060",370588.831093266,4938727.91617778
"1061",385614.213725153,4943169.18358073
"1062",415272.285937665,4944337.00383029
"1063",428681.194183461,4939640.90943984
"1064",411263.357548247,4933988.45791749
"1065",417476.372753366,4916402.13748673
"1066",433018.16845029,4931633.29073325
"1067",386215.88294599,4893511.68170595
"1068",418910.292591083,4906387.00888502
"1069",354777.013471889,4929551.33032882
"1070",426978.795449891,4957253.76502572
"1071",404501.323007684,4923642.67804011
"1072",432827.985770641,4947807.85309419
"1073",380253.095922463,4941223.33072202
"1074",399512.236778,4945757.24469386
"1075",394458.084336998,4917202.98512444
"1076",349979.575815252,4921966.95928497
"1077",419323.06222707,4922952.96720597
"1078",370092.412170055,4941626.31113021
"1079",365672.888153435,4934086.59074253
"1080",371320.658782794,4907920.0014348
"1081",426758.514555115,4924015.82275385
"1082",417441.821321678,4912022.66508299
"1083",405899.339478373,4909898.35657012
"1084",415434.016773385,4907336.62129732
"1085",389848.217612343,4948582.30753678
"1086",414317.207400052,4935408.66437184
"1087",405483.541584396,4917938.06422856
"1088",430141.476306985,4923781.2007528
"1089",418281.454562882,4937461.52507802
"1090",417075.158132287,4963913.67890269
"1091",408773.662048927,4905926.47400124
"1092",414261.718563569,4957992.73874401
"1093",394578.193747745,4923628.01326243
"1094",423428.793602254,4941527.84147793
"1095",369734.646308669,4921382.14081806
"1096",364809.172189482,4916284.55122248
"1097",413951.106668888,4960371.61177595
"1098",431019.745577534,4914530.22728826
"1099",416515.754386603,4951576.81245248
"1100",384364.883860477,4957928.24373436
"1101",395553.439885831,4920384.8838096
"1102",421501.492883917,4925103.06618495
"1103",389558.648954701,4956697.23811291
"1104",410547.565408049,4938684.93687529
"1105",429980.101178963,4953094.27956649
"1106",430133.005958016,4949261.76276915
"1107",426970.519166653,4929541.56469162
"1108",414189.635962915,4917911.24677639
"1109",414289.72550559,4938078.93029635
"1110",424701.623478197,4910006.79837866
"1111",354299.019372358,4945789.41631285
"1112",409409.635222973,4889835.61593457
"1113",356852.477518827,4952002.85917422
"1114",361053.43024771,4947916.47375497
"1115",375356.424219347,4940607.40090945
"1116",432239.926097865,4956336.5604424
"1117",445093.632848412,4978045.04280895
"1118",450658.591237154,4952863.11145319
"1119",437165.92017546,4980887.98178513
"1120",426750.099430764,4974516.17655866
"1121",454923.393443913,4954746.58107714
"1122",447098.778754,4971398.42766976
"1123",453701.561487942,4961484.91722146
"1124",443553.744797748,4959533.11743012
"1125",419508.085856289,4987473.95141123
"1126",453489.32944319,4952057.91074337
"1127",415326.763824842,4969428.42465943
"1128",430147.093567578,4967608.5564975
"1129",423638.844408981,4988820.44326672
"1130",450054.903903061,4969499.97495788
"1131",440658.311579351,4943772.41907909
"1132",430700.536231529,4981480.73136177
"1133",428746.904914326,4979854.14450242
"1134",421064.012685151,4965136.91091292
"1135",432849.664473945,4953108.72753957
"1136",424892.072889744,4993373.47273136
"1137",433363.309657756,4983623.11965707
"1138",425703.235610157,4978491.20810764
"1139",428082.228321389,4985303.01029958
"1140",425196.206844666,4980881.55968836
